Date,yhat,yhat_lower,yhat_upper
2023-05-11,8581.633341765306,8269.978560191768,8880.568944909335
2023-05-14,8319.719736419698,8034.593077776372,8624.324470161942
2023-05-15,8318.118431542152,8044.834207022904,8620.817932599819
2023-05-16,8342.205737271775,8041.778202847105,8648.819269496069
2023-05-17,8327.64855331184,8027.262352893712,8607.607587892058
2023-05-18,8263.332736408049,7966.116966857972,8551.954850171664
2023-05-21,7936.116940670671,7642.179261468795,8239.18196513557
2023-05-22,7915.700977221528,7648.913833365803,8205.892526636633
2023-05-23,7922.908167471572,7616.1261937483305,8234.716582110597
2023-05-24,7893.642630728412,7602.473850781865,8189.029226196821
2023-05-25,7816.995960268727,7532.588449402726,8104.620524687998
2023-05-29,7446.622404821484,7141.007131793079,7726.050500055066
2023-05-30,7455.125849814706,7171.844477477654,7750.559614357659
2023-05-31,7429.928488858821,7128.9750614777895,7721.878586585689
2023-06-01,7360.03275729208,7074.871446617201,7659.907198588649
2023-06-04,7046.412962300687,6737.785033286304,7344.801691306954
2023-06-05,7040.233511247871,6763.372399806533,7344.434372572234
2023-06-06,7066.132597423613,6767.528412606184,7335.592305916242
2023-06-07,7059.668243871727,6756.439916286314,7350.762997738836
2023-06-08,7009.521935570876,6712.892852260049,7296.064371602429
2023-06-11,6757.8836399258325,6472.231838489174,7050.9744836036725
2023-06-12,6772.147558396344,6487.153033902654,7049.445318392711
2023-06-13,6817.836976366616,6528.7460893047755,7118.889870682216
2023-06-14,6830.208283170498,6527.668452994398,7132.473057971555
2023-06-15,6797.666245285324,6502.012272229077,7095.545994595299
2023-06-19,6614.003996502039,6300.175336117868,6919.459836223832
2023-06-20,6668.185493006132,6364.171658364181,6951.649587701948
2023-06-21,6686.919515055376,6392.741147015281,6978.230267285772
2023-06-22,6658.610717435642,6364.3064280986355,6949.41274575467
2023-06-25,6450.671247070655,6150.568991159341,6729.807679846103
2023-06-26,6472.0651469219665,6187.870334577096,6779.3664034935255
2023-06-27,6521.273954974004,6207.397473263169,6801.928517380224
2023-06-28,6533.7268168566325,6231.47773474153,6847.497579283024
2023-06-29,6498.066667327895,6192.8262103916795,6805.647619605564
2023-07-02,6264.226641775346,5959.377867827527,6557.374854550794
2023-07-04,6316.986915517147,6006.317602395877,6613.8666335612215
2023-07-05,6321.102037886777,6019.871232371005,6626.124739738628
2023-07-06,6277.794101397094,6016.563153925002,6567.6954631070785
2023-07-09,6316.592336808071,6011.292780694107,6602.94090210426
